relative_path,profile_index,profile_date,prediction_date,time_difference_days,latitude,longitude,data_mode,depth_metres_prototype,argo_temperature_c,oceanembed_temperature_c
incois/5907082/profiles/D5907082_029.nc,0,2024-06-24,2024-06-24,0,14.85,80.63333333333334,D,200.0,14.166455858034363,13.568818410237636
incois/5907082/profiles/D5907082_029.nc,0,2024-06-24,2024-06-24,0,14.85,80.63333333333334,D,300.0,11.878628057556966,11.406884765625005
incois/5907082/profiles/D5907082_029.nc,0,2024-06-24,2024-06-24,0,14.85,80.63333333333334,D,500.0,10.128556675623532,9.000056406656906
incois/5907082/profiles/D5907082_029.nc,0,2024-06-24,2024-06-24,0,14.85,80.63333333333334,D,700.0,8.739384397217073,7.656247482299809
incois/5907082/profiles/D5907082_029.nc,0,2024-06-24,2024-06-24,0,14.85,80.63333333333334,D,1000.0,7.008321227068622,6.019930928548181
incois/5907083/profiles/D5907083_028.nc,0,2024-06-15,2024-06-15,0,14.75,84.48333333333333,D,5.0,30.187090787808625,29.99067497253418
incois/5907083/profiles/D5907083_028.nc,0,2024-06-15,2024-06-15,0,14.75,84.48333333333333,D,10.0,30.155112053082313,29.90142110188802
incois/5907083/profiles/D5907083_028.nc,0,2024-06-15,2024-06-15,0,14.75,84.48333333333333,D,20.0,29.97993232256192,29.705238978068035
incois/5907083/profiles/D5907083_028.nc,0,2024-06-15,2024-06-15,0,14.75,84.48333333333333,D,30.0,29.34163891699559,29.43988978068034
incois/5907083/profiles/D5907083_028.nc,0,2024-06-15,2024-06-15,0,14.75,84.48333333333333,D,50.0,27.530139972839244,28.374639383951827
incois/5907083/profiles/D5907083_028.nc,0,2024-06-15,2024-06-15,0,14.75,84.48333333333333,D,75.0,22.46421860285113,25.758268737792978
incois/5907083/profiles/D5907083_028.nc,0,2024-06-15,2024-06-15,0,14.75,84.48333333333333,D,100.0,19.317959931030053,22.25472691853842
incois/5907083/profiles/D5907083_028.nc,0,2024-06-15,2024-06-15,0,14.75,84.48333333333333,D,125.0,17.14533243742439,19.24684219360352
incois/5907083/profiles/D5907083_028.nc,0,2024-06-15,2024-06-15,0,14.75,84.48333333333333,D,150.0,15.441000239428337,17.12253456115723
incois/5907083/profiles/D5907083_028.nc,0,2024-06-15,2024-06-15,0,14.75,84.48333333333333,D,200.0,13.764081157077785,14.049133936564129
incois/5907083/profiles/D5907083_028.nc,0,2024-06-15,2024-06-15,0,14.75,84.48333333333333,D,300.0,11.803285562164918,11.90529899597168
incois/5907083/profiles/D5907083_028.nc,0,2024-06-15,2024-06-15,0,14.75,84.48333333333333,D,500.0,9.817984082560843,9.519093068440757
incois/5907083/profiles/D5907083_028.nc,0,2024-06-15,2024-06-15,0,14.75,84.48333333333333,D,700.0,8.343257894089362,8.184976323445639
incois/5907083/profiles/D5907083_028.nc,0,2024-06-15,2024-06-15,0,14.75,84.48333333333333,D,1000.0,6.553217687929137,6.556798044840495
incois/5907083/profiles/D5907083_029.nc,0,2024-06-25,2024-06-25,0,15.066666666666666,84.35,D,5.0,29.667200471687465,29.927759068806964
incois/5907083/profiles/D5907083_029.nc,0,2024-06-25,2024-06-25,0,15.066666666666666,84.35,D,10.0,29.57733407719934,29.837600428263343
incois/5907083/profiles/D5907083_029.nc,0,2024-06-25,2024-06-25,0,15.066666666666666,84.35,D,20.0,28.879632277456942,29.60703417460123
incois/5907083/profiles/D5907083_029.nc,0,2024-06-25,2024-06-25,0,15.066666666666666,84.35,D,30.0,27.956469681679046,29.25791343688964
incois/5907083/profiles/D5907083_029.nc,0,2024-06-25,2024-06-25,0,15.066666666666666,84.35,D,50.0,25.149681034010413,27.770828603108704
incois/5907083/profiles/D5907083_029.nc,0,2024-06-25,2024-06-25,0,15.066666666666666,84.35,D,75.0,21.236293778380993,24.59020289103186
incois/5907083/profiles/D5907083_029.nc,0,2024-06-25,2024-06-25,0,15.066666666666666,84.35,D,100.0,18.505346157355277,21.079173583984335
incois/5907083/profiles/D5907083_029.nc,0,2024-06-25,2024-06-25,0,15.066666666666666,84.35,D,125.0,16.433000564575195,18.44607060750323
incois/5907083/profiles/D5907083_029.nc,0,2024-06-25,2024-06-25,0,15.066666666666666,84.35,D,150.0,15.150040227448057,16.497672780354797
incois/5907083/profiles/D5907083_029.nc,0,2024-06-25,2024-06-25,0,15.066666666666666,84.35,D,200.0,13.30291526448134,13.841960856119787
incois/5907083/profiles/D5907083_029.nc,0,2024-06-25,2024-06-25,0,15.066666666666666,84.35,D,300.0,11.413124565951819,11.69527356465657
incois/5907083/profiles/D5907083_029.nc,0,2024-06-25,2024-06-25,0,15.066666666666666,84.35,D,500.0,9.80139145448128,9.306308975219721
incois/5907083/profiles/D5907083_029.nc,0,2024-06-25,2024-06-25,0,15.066666666666666,84.35,D,700.0,8.290286005023404,7.971883316040033
incois/5907083/profiles/D5907083_029.nc,0,2024-06-25,2024-06-25,0,15.066666666666666,84.35,D,1000.0,6.527463362562633,6.342754898071284
incois/7901125/profiles/D7901125_028.nc,0,2024-06-16,2024-06-16,0,15.266666666666667,89.91666666666667,D,5.0,29.67955589341525,29.44325336880152
incois/7901125/profiles/D7901125_028.nc,0,2024-06-16,2024-06-16,0,15.266666666666667,89.91666666666667,D,10.0,29.658000946044922,29.37195493910046
incois/7901125/profiles/D7901125_028.nc,0,2024-06-16,2024-06-16,0,15.266666666666667,89.91666666666667,D,20.0,29.63730090923309,29.229359859890394
incois/7901125/profiles/D7901125_028.nc,0,2024-06-16,2024-06-16,0,15.266666666666667,89.91666666666667,D,30.0,29.56418450189898,29.0867654164632
incois/7901125/profiles/D7901125_028.nc,0,2024-06-16,2024-06-16,0,15.266666666666667,89.91666666666667,D,50.0,28.832551001708026,28.74170252482095
incois/7901125/profiles/D7901125_028.nc,0,2024-06-16,2024-06-16,0,15.266666666666667,89.91666666666667,D,75.0,24.652999877929688,27.279569159613704
incois/7901125/profiles/D7901125_028.nc,0,2024-06-16,2024-06-16,0,15.266666666666667,89.91666666666667,D,100.0,21.123989740907472,24.411013031005865
incois/7901125/profiles/D7901125_028.nc,0,2024-06-16,2024-06-16,0,15.266666666666667,89.91666666666667,D,125.0,17.794771075148933,21.422383032904754
incois/7901125/profiles/D7901125_028.nc,0,2024-06-16,2024-06-16,0,15.266666666666667,89.91666666666667,D,150.0,15.57063525858852,18.701304499308286
incois/7901125/profiles/D7901125_028.nc,0,2024-06-16,2024-06-16,0,15.266666666666667,89.91666666666667,D,200.0,13.279318250409286,15.091044150458451
incois/7901125/profiles/D7901125_028.nc,0,2024-06-16,2024-06-16,0,15.266666666666667,89.91666666666667,D,300.0,11.737763060051911,12.866677474975596
incois/7901125/profiles/D7901125_028.nc,0,2024-06-16,2024-06-16,0,15.266666666666667,89.91666666666667,D,500.0,10.147367808673959,10.649175092909086
incois/7901125/profiles/D7901125_028.nc,0,2024-06-16,2024-06-16,0,15.266666666666667,89.91666666666667,D,700.0,8.744400100708008,9.39861136542428
incois/7901125/profiles/D7901125_028.nc,0,2024-06-16,2024-06-16,0,15.266666666666667,89.91666666666667,D,1000.0,7.175867626914411,7.875508202446852
incois/7901125/profiles/D7901125_029.nc,0,2024-06-26,2024-06-26,0,15.316666666666666,89.66666666666667,D,5.0,29.21484624433804,29.874775653415256
incois/7901125/profiles/D7901125_029.nc,0,2024-06-26,2024-06-26,0,15.316666666666666,89.66666666666667,D,10.0,29.20933246665527,29.7912602742513
incois/7901125/profiles/D7901125_029.nc,0,2024-06-26,2024-06-26,0,15.316666666666666,89.66666666666667,D,20.0,29.25219636227275,29.62423095703125
incois/7901125/profiles/D7901125_029.nc,0,2024-06-26,2024-06-26,0,15.316666666666666,89.66666666666667,D,30.0,29.317534034916502,29.457199054294165
incois/7901125/profiles/D7901125_029.nc,0,2024-06-26,2024-06-26,0,15.316666666666666,89.66666666666667,D,50.0,28.019396136504227,29.1208740234375
incois/7901125/profiles/D7901125_029.nc,0,2024-06-26,2024-06-26,0,15.316666666666666,89.66666666666667,D,75.0,23.42208148673493,28.08399047851563
incois/7901125/profiles/D7901125_029.nc,0,2024-06-26,2024-06-26,0,15.316666666666666,89.66666666666667,D,100.0,19.018882083782827,24.827513631184907
incois/7901125/profiles/D7901125_029.nc,0,2024-06-26,2024-06-26,0,15.316666666666666,89.66666666666667,D,125.0,18.242545407718325,21.26498455471464
incois/7901125/profiles/D7901125_029.nc,0,2024-06-26,2024-06-26,0,15.316666666666666,89.66666666666667,D,150.0,16.26488018981909,18.505315441555453
incois/7901125/profiles/D7901125_029.nc,0,2024-06-26,2024-06-26,0,15.316666666666666,89.66666666666667,D,200.0,13.373005681849984,15.032398668924973
incois/7901125/profiles/D7901125_029.nc,0,2024-06-26,2024-06-26,0,15.316666666666666,89.66666666666667,D,300.0,11.732830707209231,12.73108096652561
incois/7901125/profiles/D7901125_029.nc,0,2024-06-26,2024-06-26,0,15.316666666666666,89.66666666666667,D,500.0,10.133310725419358,10.398783450656468
incois/7901125/profiles/D7901125_029.nc,0,2024-06-26,2024-06-26,0,15.316666666666666,89.66666666666667,D,700.0,8.73836006454425,9.085117340087892
incois/7901125/profiles/D7901125_029.nc,0,2024-06-26,2024-06-26,0,15.316666666666666,89.66666666666667,D,1000.0,7.018916144012474,7.4848694271511516
incois/7901126/profiles/D7901126_027.nc,0,2024-06-07,2024-06-10,3,11.95,88.1,D,5.0,30.23989982614512,29.761180496215818
incois/7901126/profiles/D7901126_027.nc,0,2024-06-07,2024-06-10,3,11.95,88.1,D,10.0,30.240999221801758,29.67296234130859
incois/7901126/profiles/D7901126_027.nc,0,2024-06-07,2024-06-10,3,11.95,88.1,D,20.0,30.214538427690066,29.496524810791016
incois/7901126/profiles/D7901126_027.nc,0,2024-06-07,2024-06-10,3,11.95,88.1,D,30.0,30.179375730579103,29.320084381103513
incois/7901126/profiles/D7901126_027.nc,0,2024-06-07,2024-06-10,3,11.95,88.1,D,50.0,29.474909331056363,28.8066429901123
incois/7901126/profiles/D7901126_027.nc,0,2024-06-07,2024-06-10,3,11.95,88.1,D,75.0,25.397213330854495,27.184736709594723
incois/7901126/profiles/D7901126_027.nc,0,2024-06-07,2024-06-10,3,11.95,88.1,D,100.0,20.20766613355661,23.899107818603518
incois/7901126/profiles/D7901126_027.nc,0,2024-06-07,2024-06-10,3,11.95,88.1,D,125.0,17.99990892415533,20.30935760498047
incois/7901126/profiles/D7901126_027.nc,0,2024-06-07,2024-06-10,3,11.95,88.1,D,150.0,16.752147406828055,17.600308837890623
incois/7901126/profiles/D7901126_027.nc,0,2024-06-07,2024-06-10,3,11.95,88.1,D,200.0,14.30853065247211,14.095442581176755
incois/7901126/profiles/D7901126_027.nc,0,2024-06-07,2024-06-10,3,11.95,88.1,D,300.0,11.809369381792152,11.767360839843747
incois/7901126/profiles/D7901126_027.nc,0,2024-06-07,2024-06-10,3,11.95,88.1,D,500.0,9.937366656058304,9.397327957153317
incois/7901126/profiles/D7901126_027.nc,0,2024-06-07,2024-06-10,3,11.95,88.1,D,700.0,8.521527659720174,8.069048995971677
incois/7901126/profiles/D7901126_027.nc,0,2024-06-07,2024-06-10,3,11.95,88.1,D,1000.0,6.763599948883057,6.45120681762695
incois/7901126/profiles/D7901126_028.nc,0,2024-06-17,2024-06-17,0,12.7,88.03333333333333,D,5.0,29.96063631219296,29.84031827290853
incois/7901126/profiles/D7901126_028.nc,0,2024-06-17,2024-06-17,0,12.7,88.03333333333333,D,10.0,29.957035800834642,29.751751988728845
incois/7901126/profiles/D7901126_028.nc,0,2024-06-17,2024-06-17,0,12.7,88.03333333333333,D,20.0,29.959323826859144,29.574616724650067
incois/7901126/profiles/D7901126_028.nc,0,2024-06-17,2024-06-17,0,12.7,88.03333333333333,D,30.0,29.954729636626112,29.3974826558431
incois/7901126/profiles/D7901126_028.nc,0,2024-06-17,2024-06-17,0,12.7,88.03333333333333,D,50.0,29.555249591370423,29.02147674560547
incois/7901126/profiles/D7901126_028.nc,0,2024-06-17,2024-06-17,0,12.7,88.03333333333333,D,75.0,26.407090639967237,27.598899536132812
incois/7901126/profiles/D7901126_028.nc,0,2024-06-17,2024-06-17,0,12.7,88.03333333333333,D,100.0,21.645217559091975,25.01159563700358
incois/7901126/profiles/D7901126_028.nc,0,2024-06-17,2024-06-17,0,12.7,88.03333333333333,D,125.0,18.56739941740497,21.41299377441407
incois/7901126/profiles/D7901126_028.nc,0,2024-06-17,2024-06-17,0,12.7,88.03333333333333,D,150.0,16.533364736088757,18.356198705037436
incois/7901126/profiles/D7901126_028.nc,0,2024-06-17,2024-06-17,0,12.7,88.03333333333333,D,200.0,13.542755830805076,14.33571085611979
incois/7901126/profiles/D7901126_028.nc,0,2024-06-17,2024-06-17,0,12.7,88.03333333333333,D,300.0,11.68744754107669,11.714292271931967
incois/7901126/profiles/D7901126_028.nc,0,2024-06-17,2024-06-17,0,12.7,88.03333333333333,D,500.0,10.012064573504116,9.333389943440755
incois/7901126/profiles/D7901126_028.nc,0,2024-06-17,2024-06-17,0,12.7,88.03333333333333,D,700.0,8.562730057438403,7.99995943705241
incois/7901126/profiles/D7901126_028.nc,0,2024-06-17,2024-06-17,0,12.7,88.03333333333333,D,1000.0,6.876995877704573,6.376455815633138
incois/7901126/profiles/D7901126_029.nc,0,2024-06-27,2024-06-27,0,13.666666666666666,88.25,D,5.0,29.6372722279731,29.52590878804525
incois/7901126/profiles/D7901126_029.nc,0,2024-06-27,2024-06-27,0,13.666666666666666,88.25,D,10.0,29.638944378399536,29.437905629475914
incois/7901126/profiles/D7901126_029.nc,0,2024-06-27,2024-06-27,0,13.666666666666666,88.25,D,20.0,29.64844105263207,29.261903127034508
incois/7901126/profiles/D7901126_029.nc,0,2024-06-27,2024-06-27,0,13.666666666666666,88.25,D,30.0,29.68215819922088,29.085899353027344
incois/7901126/profiles/D7901126_029.nc,0,2024-06-27,2024-06-27,0,13.666666666666666,88.25,D,50.0,29.429967046124307,28.724578857421875
incois/7901126/profiles/D7901126_029.nc,0,2024-06-27,2024-06-27,0,13.666666666666666,88.25,D,75.0,25.482206756765585,27.282918294270836
incois/7901126/profiles/D7901126_029.nc,0,2024-06-27,2024-06-27,0,13.666666666666666,88.25,D,100.0,21.12919991760282,24.355565388997398
incois/7901126/profiles/D7901126_029.nc,0,2024-06-27,2024-06-27,0,13.666666666666666,88.25,D,125.0,18.04794042712675,20.89460881551107
incois/7901126/profiles/D7901126_029.nc,0,2024-06-27,2024-06-27,0,13.666666666666666,88.25,D,150.0,16.04146170971657,18.034042358398438
incois/7901126/profiles/D7901126_029.nc,0,2024-06-27,2024-06-27,0,13.666666666666666,88.25,D,200.0,13.212418562320108,14.44152005513509
incois/7901126/profiles/D7901126_029.nc,0,2024-06-27,2024-06-27,0,13.666666666666666,88.25,D,300.0,11.64144950804181,12.070232391357422
incois/7901126/profiles/D7901126_029.nc,0,2024-06-27,2024-06-27,0,13.666666666666666,88.25,D,500.0,10.008184047485702,9.71312967936198
incois/7901126/profiles/D7901126_029.nc,0,2024-06-27,2024-06-27,0,13.666666666666666,88.25,D,700.0,8.690222810024855,8.391016642252604
incois/7901126/profiles/D7901126_029.nc,0,2024-06-27,2024-06-27,0,13.666666666666666,88.25,D,1000.0,7.007999897003174,6.780728022257486
incois/7901127/profiles/D7901127_027.nc,0,2024-06-08,2024-06-10,2,10.5,89.75,D,5.0,29.868999481201172,30.006502151489258
incois/7901127/profiles/D7901127_027.nc,0,2024-06-08,2024-06-10,2,10.5,89.75,D,10.0,29.869104753363928,29.923694610595703
incois/7901127/profiles/D7901127_027.nc,0,2024-06-08,2024-06-10,2,10.5,89.75,D,20.0,29.896749877929686,29.753854751586914
incois/7901127/profiles/D7901127_027.nc,0,2024-06-08,2024-06-10,2,10.5,89.75,D,30.0,29.954794040171755,29.516124725341797
incois/7901127/profiles/D7901127_027.nc,0,2024-06-08,2024-06-10,2,10.5,89.75,D,50.0,28.017757446591624,28.538040161132812
incois/7901127/profiles/D7901127_027.nc,0,2024-06-08,2024-06-10,2,10.5,89.75,D,75.0,22.97027704180014,25.344568252563477
incois/7901127/profiles/D7901127_027.nc,0,2024-06-08,2024-06-10,2,10.5,89.75,D,100.0,20.20253969894402,21.63782501220703
incois/7901127/profiles/D7901127_027.nc,0,2024-06-08,2024-06-10,2,10.5,89.75,D,125.0,17.901485066105746,18.671234130859375
incois/7901127/profiles/D7901127_027.nc,0,2024-06-08,2024-06-10,2,10.5,89.75,D,150.0,15.73786714085145,16.641098022460938
incois/7901127/profiles/D7901127_027.nc,0,2024-06-08,2024-06-10,2,10.5,89.75,D,200.0,13.850022961695315,13.574958801269531
incois/7901127/profiles/D7901127_027.nc,0,2024-06-08,2024-06-10,2,10.5,89.75,D,300.0,11.835728214331494,11.426523208618164
incois/7901127/profiles/D7901127_027.nc,0,2024-06-08,2024-06-10,2,10.5,89.75,D,500.0,10.03585782310483,9.030950546264648
incois/7901127/profiles/D7901127_027.nc,0,2024-06-08,2024-06-10,2,10.5,89.75,D,700.0,8.596819385278145,7.686000823974609
incois/7901127/profiles/D7901127_027.nc,0,2024-06-08,2024-06-10,2,10.5,89.75,D,1000.0,6.565803815280863,6.04771614074707
incois/7901127/profiles/D7901127_028.nc,0,2024-06-18,2024-06-18,0,10.416666666666666,89.95,D,0.0,29.7450008392334,29.627533086140943
incois/7901127/profiles/D7901127_028.nc,0,2024-06-18,2024-06-18,0,10.416666666666666,89.95,D,5.0,29.749000549316406,29.555275599161778
incois/7901127/profiles/D7901127_028.nc,0,2024-06-18,2024-06-18,0,10.416666666666666,89.95,D,10.0,29.75200080871582,29.48249791463215
incois/7901127/profiles/D7901127_028.nc,0,2024-06-18,2024-06-18,0,10.416666666666666,89.95,D,20.0,29.75296106528794,29.328773880004874
incois/7901127/profiles/D7901127_028.nc,0,2024-06-18,2024-06-18,0,10.416666666666666,89.95,D,30.0,29.741181325325734,29.1314291636149
incois/7901127/profiles/D7901127_028.nc,0,2024-06-18,2024-06-18,0,10.416666666666666,89.95,D,50.0,29.668339390929642,28.22405357360839
incois/7901127/profiles/D7901127_028.nc,0,2024-06-18,2024-06-18,0,10.416666666666666,89.95,D,75.0,25.342970432714456,25.900638453165683
incois/7901127/profiles/D7901127_028.nc,0,2024-06-18,2024-06-18,0,10.416666666666666,89.95,D,100.0,22.378866076369636,23.04102897644044
incois/7901127/profiles/D7901127_028.nc,0,2024-06-18,2024-06-18,0,10.416666666666666,89.95,D,125.0,20.15240704645283,20.217384084065767
incois/7901127/profiles/D7901127_028.nc,0,2024-06-18,2024-06-18,0,10.416666666666666,89.95,D,150.0,18.399922625129953,17.679777145385753
incois/7901127/profiles/D7901127_028.nc,0,2024-06-18,2024-06-18,0,10.416666666666666,89.95,D,200.0,15.125223597088787,14.433784103393565
incois/7901127/profiles/D7901127_028.nc,0,2024-06-18,2024-06-18,0,10.416666666666666,89.95,D,300.0,12.171655907959211,12.256422170003267
incois/7901127/profiles/D7901127_028.nc,0,2024-06-18,2024-06-18,0,10.416666666666666,89.95,D,500.0,10.108742690050981,10.054744338989272
incois/7901127/profiles/D7901127_028.nc,0,2024-06-18,2024-06-18,0,10.416666666666666,89.95,D,700.0,8.842063006783569,8.818152999877945
incois/7901127/profiles/D7901127_028.nc,0,2024-06-18,2024-06-18,0,10.416666666666666,89.95,D,1000.0,6.927158650972262,7.3123292287190935
